name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets;
"1on1gov";"1 on 1 Government (Japan)";"2000";Tecmo;YES;"coh1002m";NO;-;-;YES;NO;NO;"coh1002m";NO;YES;NO;NO;zn.cpp;"Mame 0.121u3";"2007-12-06";"Mame 0.195";"2018-02-28";0;3;4;2;1;RASTER;"0";HORIZONTAL;640;480;60.000000;"joystick (8-way)";"CRT 31kHz";"CXD8530CQ";"maincpu CXD8530CQ @67.7376 MHz";"Speaker,PlayStation SPU";"lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz";IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;-;"Sports / Basketball";Sports;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"4P sim";-;"https://www.youtube.com/watch?v=DP_4Vee19bM";-;0;NO;NO;NO;NO;Japanese;"50 to 60 (Not Good Enough)";-;"50 to 60 (Not Good Enough)";NO;
"10yard";"10-Yard Fight (World, set 1)";"1983";Irem;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;"m58.cpp";"Mame 0.109";"2006-09-26";"Mame 0.195";"2018-02-28";0;2;2;1;1;RASTER;"0";HORIZONTAL;256;224;56.737589;"joystick (8-way)";"CRT 15kHz";"Z80,M6803";"maincpu Z80 @3.72 MHz, irem_audio:iremsound M6803 @3.579545 MHz";"Speaker,AY-3-8910A PSG,MSM5205";"irem_audio:mono Speaker, irem_audio:ay_45m AY-3-8910A PSG @0.894886 MHz, irem_audio:ay_45l AY-3-8910A PSG @0.894886 MHz, irem_audio:msm1 MSM5205 @0.384 MHz, irem_audio:msm2 MSM5205 @0.384 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Sports / Football";Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P alt";-;"https://www.youtube.com/watch?v=w1ecdCtQmT0";-;0;NO;NO;NO;NO;English;"50 to 60 (Not Good Enough)";-;"Cocktail, Upright";NO;
progolf;"18 Holes Pro Golf (set 1)";"1981";"Data East Corporation";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;progolf.cpp;"Mame 0.107";"2006-07-23";"Mame 0.195";"2018-02-28";0;1;2;1;1;RASTER;"270";VERTICAL;256;256;57.000000;"joystick (8-way)";"CRT 15kHz";"DECO 222,M6502";"maincpu DECO 222 @1.5 MHz, audiocpu M6502 @0.5 MHz";"Speaker,AY-3-8910A PSG";"mono Speaker, ay1 AY-3-8910A PSG @1.5 MHz, ay2 AY-3-8910A PSG @1.5 MHz";IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;PRELIMINARY;GOOD;GOOD;-;"Sports / Golf";Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P alt";-;"https://www.youtube.com/watch?v=cn4Xkuv760A";-;0;NO;NO;NO;NO;English;"50 to 60 (Not Good Enough)";-;"Cocktail, Upright";NO;
"1941";"1941: Counter Attack (World 900227)";"1990";Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;"cps1.cpp";"Mame 0.33b5";"1998-06-10";"Mame 0.195";"2018-02-28";0;2;2;1;1;RASTER;"270";VERTICAL;384;224;59.637405;"joystick (8-way)";"CRT 15kHz";"M68000,Z80";"maincpu M68000 @10 MHz, audiocpu Z80 @3.579545 MHz";"Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM";"mono Speaker, 2151 Yamaha YM2151 OPM @3.579545 MHz, oki OKI MSM6295 ADPCM @1 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Flying Vertical";Shooter;"194X";English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P sim";-;"https://www.youtube.com/watch?v=EgyFNV11SQE";-;100;NO;NO;NO;NO;English;"50 to 60 (Not Good Enough)";"1990";"1990";YES;
"1943";"1943: The Battle of Midway (Euro)";"1987";Capcom;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;"1943.cpp";"Mame 0.29";"1997-10-20";"Mame 0.195";"2018-02-28";0;2;2;1;1;RASTER;"270";VERTICAL;256;224;60.000000;"joystick (8-way)";"CRT 15kHz";"Z80";"maincpu Z80 @6 MHz, audiocpu Z80 @3 MHz";"Speaker,YM2203 OPN";"mono Speaker, ym1 YM2203 OPN @1.5 MHz, ym2 YM2203 OPN @1.5 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;"Shooter / Flying Vertical";Shooter;"194X";English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P sim";-;"https://www.youtube.com/watch?v=DX8wBb75jgM";-;100;NO;NO;NO;NO;English;"50 to 60 (Not Good Enough)";"1987";"Cocktail, Upright";NO;
"3countb";"3 Count Bout / Fire Suplex (NGM-043 ~ NGH-043)";"1993";SNK;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo.cpp;"Mame 0.34rc1";"1998-12-14";"Mame 0.195";"2018-02-28";0;4;4;2;1;RASTER;"0";HORIZONTAL;320;224;59.185606;"joystick (8-way)";"CRT 15kHz";"M68000,Z80";"maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz";"Speaker,YM2610 OPNB";"lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;"memcard,cartridge";"Sports / Wrestling";Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P sim";-;"https://www.youtube.com/watch?v=AYYgTV83UIc";-;100;NO;NO;NO;YES;English;"50 to 60 (Not Good Enough)";-;"Normal, VS Mode";YES;
"39in1";"39 in 1 MAME bootleg";"2004";bootleg;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;"39in1.cpp";"Mame 0.117";"2007-07-10";"Mame 0.195";"2018-02-28";0;3;3;2;1;RASTER;"270";VERTICAL;296;480;60.000000;"joystick (8-way)";"CRT 31kHz";"Intel XScale PXA255";"maincpu Intel XScale PXA255 @200 MHz";"Speaker,DMA-driven DAC";"lspeaker Speaker, rspeaker Speaker, dac1 DMA-driven DAC, dac2 DMA-driven DAC";IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;"MultiGame / Compilation";MultiGame;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P alt";-;"https://www.youtube.com/watch?v=f9Xj8PdasUw";-;0;NO;NO;NO;NO;English;"50 to 60 (Not Good Enough)";-;"50 to 60 (Not Good Enough)";NO;
"64street";"64th. Street - A Detective Story (World)";"1991";Jaleco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;"megasys1.cpp";"Mame 0.35b4";"1999-03-01";"Mame 0.195";"2018-02-28";0;2;2;2;1;RASTER;"0";HORIZONTAL;256;224;56.191350;"joystick (8-way)";"CRT 15kHz";"M68000";"maincpu M68000 @12 MHz, audiocpu M68000 @7 MHz";"Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM";"lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.5 MHz, oki1 OKI MSM6295 ADPCM @4 MHz, oki2 OKI MSM6295 ADPCM @4 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;"Fighter / 2.5D";Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P sim";-;"https://www.youtube.com/watch?v=_0VF337QLMg";-;70;NO;NO;NO;NO;English;"50 to 60 (Not Good Enough)";-;"50 to 60 (Not Good Enough)";NO;
"9ballsht";"9-Ball Shootout (set 1)";"1993";"E-Scape EnterMedia (Bundra license)";NO;coolpool;YES;coolpool;-;YES;NO;NO;-;NO;YES;NO;NO;coolpool.cpp;"Mame 0.74u2";"2003-10-06";"Mame 0.195";"2018-02-28";0;3;2;1;1;RASTER;"0";HORIZONTAL;320;240;60.012477;"joystick (8-way)";"CRT 15kHz";"TMS34010,TMS32026";"maincpu TMS34010 @40 MHz, dsp TMS32026 @40 MHz";"Speaker,12-Bit R-2R Twos Complement DAC";"speaker Speaker, dac 12-Bit R-2R Twos Complement DAC";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Sports / Pool";Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P alt";-;"https://www.youtube.com/watch?v=x90D9VimdQQ";-;0;NO;NO;NO;NO;English;"50 to 60 (Not Good Enough)";"1993";"1993";NO;
acrobatm;"Acrobat Mission";"1991";"UPL (Taito license)";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;"nmk16.cpp";"Mame 0.57";"2002-01-01";"Mame 0.195";"2018-02-28";0;3;2;1;1;RASTER;"270";VERTICAL;256;224;56.180000;"joystick (8-way)";"CRT 15kHz";"M68000,TMP90840";"maincpu M68000 @10 MHz, nmk004:mcu TMP90840 @8 MHz";"Speaker,YM2203 OPN,OKI MSM6295 ADPCM";"mono Speaker, ymsnd YM2203 OPN @1.5 MHz, oki1 OKI MSM6295 ADPCM @4 MHz, oki2 OKI MSM6295 ADPCM @4 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Flying Vertical";Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P sim";-;"https://www.youtube.com/watch?v=6w3pIfasUso";-;60;NO;NO;NO;YES;English;"50 to 60 (Not Good Enough)";-;"50 to 60 (Not Good Enough)";NO;
