name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets;
actfancr;"Act-Fancer Cybernetick Hyper Weapon (World revision 3)";"1989";"Data East Corporation";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;actfancr.cpp;"Mame 0.35b12";"1999-05-01";"Mame 0.195";"2018-02-28";0;2;2;1;1;RASTER;"0";HORIZONTAL;256;240;60.000000;"joystick (8-way)";"CRT 15kHz";"HuC6280,M6502";"maincpu HuC6280 @7.159066 MHz, audiocpu M6502 @1.5 MHz";"Speaker,YM2203 OPN,YM3812 OPL2,OKI MSM6295 ADPCM";"mono Speaker, ym1 YM2203 OPN @1.5 MHz, ym2 YM3812 OPL2 @3 MHz, oki OKI MSM6295 ADPCM @1.24188 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Platform / Shooter Scrolling";Platform;Darwin;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P alt";https://archive.org/details/arcade_actfancr;"https://www.youtube.com/watch?v=_jsT-8d6nKM";-;60;NO;NO;NO;NO;English;"60 to 70 (Passable)";-;"Cocktail, Upright";NO;
airbustr;"Air Buster: Trouble Specialty Raid Unit (World)";"1990";"Kaneko (Namco license)";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;airbustr.cpp;"Mame 0.35b12";"1999-05-01";"Mame 0.195";"2018-02-28";0;2;2;1;1;RASTER;"0";HORIZONTAL;256;224;57.400000;"joystick (8-way)";"CRT 15kHz";"Z80";"master Z80 @6 MHz, slave Z80 @6 MHz, audiocpu Z80 @6 MHz";"Speaker,YM2203 OPN,OKI MSM6295 ADPCM";"mono Speaker, ymsnd YM2203 OPN @3 MHz, oki OKI MSM6295 ADPCM @3 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;"Shooter / Flying Horizontal";Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P sim";-;"https://www.youtube.com/watch?v=DU9BGsEdhK4";-;0;NO;NO;NO;NO;English;"60 to 70 (Passable)";"1990";"1990";NO;
aligator;"Alligator Hunt (World, protected)";"1994";Gaelco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;"gaelco2.cpp";"Mame 0.63";"2003-01-12";"Mame 0.195";"2018-02-28";0;3;2;2;1;RASTER;"0";HORIZONTAL;320;240;59.100000;"joystick (8-way)";"CRT 15kHz";"M68000,DS5002FP";"maincpu M68000 @12 MHz, gaelco_ds5002fp:mcu DS5002FP @12 MHz";"Speaker,Gaelco GAE1";"lspeaker Speaker, rspeaker Speaker, gaelco Gaelco GAE1";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / 3rd Person";Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P sim";-;"https://www.youtube.com/watch?v=aKWeHH3OgZI";-;0;NO;NO;NO;NO;English;"60 to 70 (Passable)";"1994";"1994";NO;
apb;"APB - All Points Bulletin (rev 7)";"1987";"Atari Games";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;"atarisy2.cpp";"Mame 0.33b4";"1998-05-31";"Mame 0.195";"2018-02-28";0;2;2;2;1;RASTER;"270";VERTICAL;512;384;60.096154;"dial,pedal";"CRT 25kHz";"T11,M6502,Atari C012294 POKEY";"maincpu T11 @10 MHz, audiocpu M6502 @1.789772 MHz, pokey1 Atari C012294 POKEY @1.789772 MHz, pokey2 Atari C012294 POKEY @1.789772 MHz";"Speaker,Yamaha YM2151 OPM,Atari C012294 POKEY,TMS5220C";"lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz, pokey1 Atari C012294 POKEY @1.789772 MHz, pokey2 Atari C012294 POKEY @1.789772 MHz, tms TMS5220C @0.625 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Driving / Misc.";Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"1P";https://archive.org/details/arcade_apb;"https://www.youtube.com/watch?v=ygOSxwJk398";-;0;NO;NO;NO;NO;English;"60 to 70 (Passable)";-;"60 to 70 (Passable)";NO;
aquarium;"Aquarium (US)";"1996";"Excellent System";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;aquarium.cpp;"Mame 0.62";"2002-11-12";"Mame 0.195";"2018-02-28";0;2;2;2;1;RASTER;"0";HORIZONTAL;320;256;60.000000;"joystick (8-way)";"CRT 15kHz";"M68000,Z80";"maincpu M68000 @16 MHz, audiocpu Z80 @5.333333 MHz";"Speaker,Yamaha YM2151 OPM,OKI MSM6295 ADPCM";"lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz, oki OKI MSM6295 ADPCM @1.56 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;PRELIMINARY;GOOD;GOOD;-;"Puzzle / Drop";Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P sim";-;"https://www.youtube.com/watch?v=dW_jvZ804Qc";-;0;NO;NO;NO;NO;English;"60 to 70 (Passable)";-;"60 to 70 (Passable)";NO;
arabian;Arabian;"1983";"Sun Electronics";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;arabian.cpp;"Mame 0.19";"1997-04-26";"Mame 0.195";"2018-02-28";0;1;2;1;1;RASTER;"270";VERTICAL;256;234;60.000000;"joystick (8-way)";"CRT 15kHz";"Z80,MB8841";"maincpu Z80 @3 MHz, mcu MB8841 @2 MHz";"Speaker,AY-3-8910A PSG";"mono Speaker, aysnd AY-3-8910A PSG @1.5 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Platform / Run Jump";Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P alt";-;"https://www.youtube.com/watch?v=Lbc7dEJ1T8M";-;0;NO;NO;YES;NO;English;"60 to 70 (Passable)";"1983";"Cocktail, Upright";NO;
bonkadv;"B.C. Kid / Bonk's Adventure / Kyukyoku!! PC Genjin";"1994";Kaneko;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;"kaneko16.cpp";"Mame 0.77";"2003-11-11";"Mame 0.195";"2018-02-28";0;4;2;1;1;RASTER;"0";HORIZONTAL;320;240;60.000000;"joystick (8-way)";"CRT 15kHz";"M68000";"maincpu M68000 @16 MHz";"Speaker,OKI MSM6295 ADPCM";"mono Speaker, oki1 OKI MSM6295 ADPCM @2 MHz, oki2 OKI MSM6295 ADPCM @2 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Platform / Run, Jump & Scrolling";Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P sim";-;"https://www.youtube.com/watch?v=tqPAA7ms-dI";-;0;NO;NO;NO;NO;English;"60 to 70 (Passable)";"1994";"1994";YES;
bagman;Bagman;"1982";"Valadon Automation";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;bagman.cpp;"Mame 0.4";"1997-02-16";"Mame 0.195";"2018-02-28";0;1;4;1;1;RASTER;"270";VERTICAL;256;224;60.606061;"joystick (4-way)";"CRT 15kHz";"Z80";"maincpu Z80 @3.72 MHz";"Speaker,AY-3-8910A PSG,TMS5110A";"mono Speaker, aysnd AY-3-8910A PSG @1.536 MHz, tms TMS5110A @0.64 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Platform / Run Jump";Platform;Bagman;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P alt";https://archive.org/details/arcade_bagman;"https://www.youtube.com/watch?v=2vv1Sjtk4cE";-;0;NO;NO;NO;NO;English;"60 to 70 (Passable)";"1982";"Cocktail, Upright";NO;
bzone;"Battle Zone (rev 2)";"1980";Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;bzone.cpp;"Mame 0.26";"1997-07-14";"Mame 0.195";"2018-02-28";0;1;2;1;1;VECTOR;"0";-;0;0;41.015625;"vertical double joystick (2-way)";-;"M6502,Atari C012294 POKEY";"maincpu M6502 @1.512 MHz, pokey Atari C012294 POKEY @1.512 MHz";"Speaker,Atari C012294 POKEY,Discrete Sound";"mono Speaker, pokey Atari C012294 POKEY @1.512 MHz, discrete Discrete Sound";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Driving 1st Person";Shooter;-;English;"Black & White Vectorial";NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"1P";-;"https://www.youtube.com/watch?v=uribcxt4wMY";-;0;NO;NO;NO;NO;"Black & White Vectorial";"60 to 70 (Passable)";"1980";"1980";NO;
blstroid;"Blasteroids (rev 4)";"1987";"Atari Games";YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;blstroid.cpp;"Mame 0.33b4";"1998-05-31";"Mame 0.195";"2018-02-28";0;4;3;2;1;RASTER;"0";HORIZONTAL;640;240;59.922748;dial;"CRT 15kHz";"M68000,M6502";"maincpu M68000 @7.15909 MHz, jsa:cpu M6502 @1.789772 MHz";"Speaker,Atari JSA I Sound Board,Yamaha YM2151 OPM";"lspeaker Speaker, rspeaker Speaker, jsa Atari JSA I Sound Board, jsa:ym2151 Yamaha YM2151 OPM @3.579545 MHz";GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;"Shooter / Field";Shooter;Asteroids;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;"2P sim";https://archive.org/details/arcade_blstroid;"https://www.youtube.com/watch?v=BEINjz0Uzuw";-;0;NO;NO;NO;NO;English;"60 to 70 (Passable)";"1987";"1987";NO;
