name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets;
apb;APB - All Points Bulletin (rev 7);1987;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;atarisy2.cpp;Mame 0.33b4;1998-05-31;Mame 0.195;2018-02-28;0;2;2;2;1;RASTER;270;VERTICAL;512;384;60.096154;dial,pedal;CRT 25kHz;T11,M6502,Atari C012294 POKEY;maincpu T11 @10 MHz, audiocpu M6502 @1.789772 MHz, pokey1 Atari C012294 POKEY @1.789772 MHz, pokey2 Atari C012294 POKEY @1.789772 MHz;Speaker,Yamaha YM2151 OPM,Atari C012294 POKEY,TMS5220C;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz, pokey1 Atari C012294 POKEY @1.789772 MHz, pokey2 Atari C012294 POKEY @1.789772 MHz, tms TMS5220C @0.625 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Driving / Misc.;Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;https://archive.org/details/arcade_apb;https://www.youtube.com/watch?v=ygOSxwJk398;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);-;60 to 70 (Passable);NO;
bzone;Battle Zone (rev 2);1980;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;bzone.cpp;Mame 0.26;1997-07-14;Mame 0.195;2018-02-28;0;1;2;1;1;VECTOR;0;-;0;0;41.015625;vertical double joystick (2-way);-;M6502,Atari C012294 POKEY;maincpu M6502 @1.512 MHz, pokey Atari C012294 POKEY @1.512 MHz;Speaker,Atari C012294 POKEY,Discrete Sound;mono Speaker, pokey Atari C012294 POKEY @1.512 MHz, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Driving 1st Person;Shooter;-;English;Black & White Vectorial;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=uribcxt4wMY;-;0;NO;NO;NO;NO;Black & White Vectorial;60 to 70 (Passable);1980;1980;NO;
blstroid;Blasteroids (rev 4);1987;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;blstroid.cpp;Mame 0.33b4;1998-05-31;Mame 0.195;2018-02-28;0;4;3;2;1;RASTER;0;HORIZONTAL;640;240;59.922748;dial;CRT 15kHz;M68000,M6502;maincpu M68000 @7.15909 MHz, jsa:cpu M6502 @1.789772 MHz;Speaker,Atari JSA I Sound Board,Yamaha YM2151 OPM;lspeaker Speaker, rspeaker Speaker, jsa Atari JSA I Sound Board, jsa:ym2151 Yamaha YM2151 OPM @3.579545 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Field;Shooter;Asteroids;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;https://archive.org/details/arcade_blstroid;https://www.youtube.com/watch?v=BEINjz0Uzuw;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);1987;1987;NO;
compgolf;Competition Golf Final Round (revision 3);1986;Data East;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;compgolf.cpp;Mame 0.74u2;2003-10-06;Mame 0.195;2018-02-28;0;2;2;1;1;RASTER;0;HORIZONTAL;248;240;60.000000;joystick (8-way);CRT 15kHz;MC6809E;maincpu MC6809E @2 MHz;Speaker,YM2203 OPN;mono Speaker, ymsnd YM2203 OPN @1.5 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Golf;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=d3xvPov2Uso;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);-;Cocktail, Upright;NO;
cybrcomm;Cyber Commando (Rev. CY1, Japan);1994;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;namcos22.cpp;Mame 0.74u2;2003-10-06;Mame 0.195;2018-02-28;0;3;2;4;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (analog);CRT 31kHz;M68020,TMS32025,Namco C74 (M37702);maincpu M68020 @24.576 MHz, master TMS32025 @49.152 MHz, slave TMS32025 @49.152 MHz, mcu Namco C74 (M37702) @16.384 MHz, iomcu Namco C74 (M37702) @6.144 MHz;Speaker,Namco C352;lspeaker Speaker, rspeaker Speaker, c352 Namco C352 @24.576 MHz, rear_left Speaker, rear_right Speaker;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / 3rd Person;Shooter;Cyber Sled;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=4-kdp8_0aAg;-;0;NO;NO;NO;NO;Japanese;60 to 70 (Passable);1994;1994;NO;
dday;D-Day;1982;Olympia;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;dday.cpp;Mame 0.31;1998-04-25;Mame 0.195;2018-02-28;0;1;2;1;1;RASTER;0;HORIZONTAL;256;224;60.000000;paddle;CRT 15kHz;Z80;maincpu Z80 @2 MHz;Speaker,AY-3-8910A PSG;mono Speaker, ay1 AY-3-8910A PSG @1 MHz, ay2 AY-3-8910A PSG @1 MHz;IMPERFECT;GOOD;IMPERFECT;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_dday;https://www.youtube.com/watch?v=dWx41THd5iA;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);1982;1982;NO;
ddungeon;Dangerous Dungeons (set 1);1992;The Game Room;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;ddragon.cpp;Mame 0.74u2;2003-10-06;Mame 0.195;2018-02-28;0;3;2;1;1;RASTER;0;HORIZONTAL;256;240;57.444853;joystick (4-way);CRT 15kHz;HD6309,HD63701,MC6809,MC68705P3;maincpu HD6309 @12 MHz, sub HD63701 @6 MHz, soundcpu MC6809 @6 MHz, mcu MC68705P3 @4 MHz;Speaker,Yamaha YM2151 OPM,MSM5205;mono Speaker, fmsnd Yamaha YM2151 OPM @3.579545 MHz, adpcm1 MSM5205 @0.375 MHz, adpcm2 MSM5205 @0.375 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Digging;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=IZJc89l0EHI;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);-;60 to 70 (Passable);NO;
cexplore;Explorer (DECO Cassette) (US);1982;Data East Corporation;YES;decocass;NO;-;-;YES;NO;NO;decocass;NO;YES;NO;NO;decocass.cpp;Mame 0.37b13 (0.49);2001-03-10;Mame 0.195;2018-02-28;0;2;2;1;1;RASTER;270;VERTICAL;256;240;57.444853;joystick (8-way),joystick (analog);CRT 15kHz;DECO 222,M6502,I8041;maincpu DECO 222 @0.75 MHz, audiocpu M6502 @0.5 MHz, mcu I8041 @6 MHz;Speaker,AY-3-8910A PSG;mono Speaker, ay1 AY-3-8910A PSG @1.5 MHz, ay2 AY-3-8910A PSG @1.5 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;BADDUMP;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=24Vr4uS47cY;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);-;Cocktail, Upright;NO;
exprraid;Express Raider (World, Rev 4);1986;Data East Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;exprraid.cpp;Mame 0.34b4;1998-10-04;Mame 0.195;2018-02-28;0;2;2;1;1;RASTER;0;HORIZONTAL;256;240;59.637405;joystick (8-way);CRT 15kHz;DECO16,MC6809;maincpu DECO16 @1.5 MHz, slave MC6809 @6 MHz;Speaker,YM2203 OPN,YM3526 OPL;mono Speaker, ym1 YM2203 OPN @1.5 MHz, ym2 YM3526 OPL @3 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Fighter Scrolling;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=y5CSlfE6kL4;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);1986;Cocktail, Upright;NO;
exvania;Exvania (World);1992;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;namcona1.cpp;Mame 0.37b15 (0.51);2001-05-24;Mame 0.195;2018-02-28;0;3;4;2;1;RASTER;0;HORIZONTAL;304;224;60.000000;joystick (8-way);CRT 15kHz;M68000,Namco C69 (M37702);maincpu M68000 @12.52825 MHz, mcu Namco C69 (M37702) @12.52825 MHz;Speaker,Namco C140;lspeaker Speaker, rspeaker Speaker, c140 Namco C140 @0.441 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;PRELIMINARY;GOOD;GOOD;-;Maze / Fighter;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;https://www.youtube.com/watch?v=vVx-7JSQnfk;-;0;NO;NO;NO;NO;English;60 to 70 (Passable);-;60 to 70 (Passable);NO;
