name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets;
arabfgt;Arabian Fight (World);1991;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;segas32.cpp;Mame 0.63;2003-01-12;Mame 0.195;2018-02-28;0;2;2;2;1;RASTER;0;HORIZONTAL;416;224;60.000000;joystick (8-way);CRT 15kHz;V60,Z80,V25;mainpcb:maincpu V60 @16.10795 MHz, mainpcb:soundcpu Z80 @8.53975 MHz, mainpcb:mcu V25 @10 MHz;Speaker,YM3438 OPN2C,Ricoh RF5C68;mainpcb:lspeaker Speaker, mainpcb:rspeaker Speaker, mainpcb:ym1 YM3438 OPN2C @8.53975 MHz, mainpcb:ym2 YM3438 OPN2C @8.53975 MHz, mainpcb:rfsnd Ricoh RF5C68 @12.5 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;-;https://www.youtube.com/watch?v=dB_KmRBOikI;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO;
batman;Batman;1991;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;batman.cpp;Mame 0.36b2;1999-08-08;Mame 0.195;2018-02-28;0;2;2;1;1;RASTER;0;HORIZONTAL;336;240;59.922743;joystick (8-way);CRT 15kHz;M68000,M6502;maincpu M68000 @14.318181 MHz, jsa:cpu M6502 @1.789772 MHz;Speaker,Atari JSA III Sound Board,Yamaha YM2151 OPM,OKI MSM6295 ADPCM;mono Speaker, jsa Atari JSA III Sound Board, jsa:ym2151 Yamaha YM2151 OPM @3.579545 MHz, jsa:oki1 OKI MSM6295 ADPCM @1.193181 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Fighter Scrolling;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;https://archive.org/details/arcade_batman;https://www.youtube.com/watch?v=W5qx5UCpzMs;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);1991;1991;NO;
bosco;Bosconian (new version);1981;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;galaga.cpp;Mame 0.27;1997-08-10;Mame 0.195;2018-02-28;0;1;2;1;1;RASTER;0;HORIZONTAL;288;224;60.606061;joystick (8-way);CRT 15kHz;Z80,MB8842,MB8843,MB8844;maincpu Z80 @3.72 MHz, sub Z80 @3.72 MHz, sub2 Z80 @3.72 MHz, 50xx_1:mcu MB8842 @1.536 MHz, 50xx_2:mcu MB8842 @1.536 MHz, 51xx:mcu MB8843 @1.536 MHz, 52xx:mcu MB8843 @1.536 MHz, 54xx:mcu MB8844 @1.536 MHz;Speaker,Namco,Discrete Sound;mono Speaker, namco Namco @0.96 MHz, discrete Discrete Sound;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Field;Shooter;Bosconian;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=mvtMEnwLsos;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);1981;Cocktail, Upright;NO;
brickzn;Brick Zone (v6.0, Joystick);1992;SunA;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;suna8.cpp;Mame 0.74u2;2003-10-06;Mame 0.195;2018-02-28;0;3;2;1;1;RASTER;90;VERTICAL;256;224;60.000000;joystick (2-way),dial;CRT 15kHz;Z80;maincpu Z80 @6 MHz, audiocpu Z80 @6 MHz, pcm Z80 @6 MHz;Speaker,YM3812 OPL2,AY-3-8910A PSG,4-Bit R-2R DAC;speaker Speaker, ymsnd YM3812 OPL2 @3 MHz, aysnd AY-3-8910A PSG @1.5 MHz, ldac 4-Bit R-2R DAC, rdac 4-Bit R-2R DAC, ldac2 4-Bit R-2R DAC, rdac2 4-Bit R-2R DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Ball & Paddle / Breakout;Ball & Paddle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=gi0JBtEZRRY;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;Cocktail, Upright;NO;
brival;Burning Rival (World);1992;Sega;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;segas32.cpp;Mame 0.63;2003-01-12;Mame 0.195;2018-02-28;0;6;2;2;1;RASTER;0;HORIZONTAL;416;224;60.000000;joystick (8-way);CRT 15kHz;V60,Z80;mainpcb:maincpu V60 @16.10795 MHz, mainpcb:soundcpu Z80 @8.53975 MHz;Speaker,YM3438 OPN2C,Ricoh RF5C68;mainpcb:lspeaker Speaker, mainpcb:rspeaker Speaker, mainpcb:ym1 YM3438 OPN2C @8.53975 MHz, mainpcb:ym2 YM3438 OPN2C @8.53975 MHz, mainpcb:rfsnd Ricoh RF5C68 @12.5 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=PvjCEH-iJOY;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO;
crgolf;Crowns Golf (834-5419-04);1984;Nasco Japan;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;crgolf.cpp;Mame 0.64;2003-01-26;Mame 0.195;2018-02-28;0;6;1;1;1;RASTER;0;HORIZONTAL;256;240;60.000000;joystick (2-way),joystick (analog);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz, audiocpu Z80 @3.72 MHz;Speaker,AY-3-8910A PSG;mono Speaker, aysnd AY-3-8910A PSG @1.536 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Golf;Sports;Crown Golf;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_crgolf;https://www.youtube.com/watch?v=ajEkdrKHMYQ;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);1984;Cocktail, Upright;NO;
demoderb;Demolition Derby;1984;Bally Midway;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;mcr.cpp;Mame 0.56;2001-11-01;Mame 0.195;2018-02-28;0;2;4;2;1;RASTER;0;HORIZONTAL;512;480;30.000000;dial;CRT 31kHz;Z80,MC6809E;maincpu Z80 @5 MHz, ssio:cpu Z80 @2 MHz, tcs:cpu MC6809E @2 MHz;Speaker,Midway SSIO Sound Board,AY-3-8910A PSG,Midway Turbo Cheap Squeak Sound Board,AD7533;lspeaker Speaker, rspeaker Speaker, ssio Midway SSIO Sound Board, ssio:ay0 AY-3-8910A PSG @2 MHz, ssio:ay1 AY-3-8910A PSG @2 MHz, tcs Midway Turbo Cheap Squeak Sound Board, tcs:dac AD7533;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Driving / Demolition Derby;Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P sim;https://archive.org/details/arcade_demoderb;https://www.youtube.com/watch?v=oF-BLTg-p_8;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);1984;2P Upright, 4P Cocktail;YES;
espial;Espial (Europe);1983;Orca / Thunderbolt;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;espial.cpp;Mame 0.28;1997-09-07;Mame 0.195;2018-02-28;0;2;1;1;1;RASTER;0;HORIZONTAL;256;224;60.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @3.72 MHz, audiocpu Z80 @3.72 MHz;Speaker,AY-3-8910A PSG;mono Speaker, aysnd AY-3-8910A PSG @1.5 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_espial;https://www.youtube.com/watch?v=ZKNjQcQ2Bqo;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;Cocktail, Upright;NO;
exerion;Exerion;1983;Jaleco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;exerion.cpp;Mame 0.30;1998-01-08;Mame 0.195;2018-02-28;0;2;1;1;1;RASTER;90;VERTICAL;320;224;61.320755;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @3.328 MHz, sub Z80 @3.328 MHz;Speaker,AY-3-8910A PSG;mono Speaker, ay1 AY-3-8910A PSG @1.664 MHz, ay2 AY-3-8910A PSG @1.664 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=9dYglDCeicw;-;0;NO;NO;YES;NO;English;40 to 50 (Decent);1983;Cocktail, Upright;NO;
fgtlayer;Fighting Layer (Japan, FTL1/VER.A);1998;Arika / Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;namcos12.cpp;Mame 0.77;2003-11-11;Mame 0.195;2018-02-28;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8661R,H8/3002;maincpu CXD8661R @100 MHz, sub H8/3002 @16.9344 MHz;Speaker,Namco C352;lspeaker Speaker, rspeaker Speaker, c352 Namco C352 @25.4016 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=kTbg7IBosr8;-;60;NO;NO;NO;NO;Japanese;40 to 50 (Decent);-;40 to 50 (Decent);NO;
flower;Flower (US);1986;Clarue (Komax license);YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;flower.cpp;Mame 0.62;2002-11-12;Mame 0.195;2018-02-28;0;3;1;1;1;RASTER;0;HORIZONTAL;288;224;60.606061;joystick (8-way);CRT 15kHz;Z80;mastercpu Z80 @4.608 MHz, slavecpu Z80 @4.608 MHz, audiocpu Z80 @4.608 MHz;Speaker,Flower Custom Sound;mono Speaker, flower Flower Custom Sound @0.96 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;PRELIMINARY;GOOD;GOOD;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_flower;https://www.youtube.com/watch?v=aH6oaYRd_f8;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);1986;1986;NO;
foodf;Food Fight (rev 3);1982;General Computer Corporation (Atari license);YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;foodf.cpp;Mame 0.30;1998-01-08;Mame 0.195;2018-02-28;0;1;2;1;1;RASTER;0;HORIZONTAL;256;224;60.810811;joystick (analog);CRT 15kHz;M68000,Atari C012294 POKEY;maincpu M68000 @6.48 MHz, pokey1 Atari C012294 POKEY @0.6048 MHz, pokey2 Atari C012294 POKEY @0.6048 MHz, pokey3 Atari C012294 POKEY @0.6048 MHz;Speaker,Atari C012294 POKEY;mono Speaker, pokey1 Atari C012294 POKEY @0.6048 MHz, pokey2 Atari C012294 POKEY @0.6048 MHz, pokey3 Atari C012294 POKEY @0.6048 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / Field;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_foodf;https://www.youtube.com/watch?v=RW6OzEM4d7U;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO;
gladiatr;Gladiator (US);1986;Allumer / Taito America Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;gladiatr.cpp;Mame 0.33b6;1998-06-16;Mame 0.195;2018-02-28;0;3;2;1;1;RASTER;0;HORIZONTAL;256;224;60.000000;joystick (8-way);CRT 15kHz;Z80,MC6809,I8741;maincpu Z80 @6 MHz, sub Z80 @3 MHz, audiocpu MC6809 @3 MHz, cctl I8741 @6 MHz, ccpu I8741 @6 MHz, ucpu I8741 @6 MHz, csnd I8741 @6 MHz;Speaker,YM2203 OPN,MSM5205;mono Speaker, ymsnd YM2203 OPN @1.5 MHz, msm MSM5205 @0.455 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;PRELIMINARY;GOOD;BADDUMP;-;Fighter / 2D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;https://archive.org/details/arcade_gladiatr;https://www.youtube.com/watch?v=S7lr416aIZU;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;Cocktail, Upright;YES;
greatgun;Great Guns;1983;Stern Electronics;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;mazerbla.cpp;Mame 0.71u2;2003-07-12;Mame 0.195;2018-02-28;0;1;2;1;1;RASTER;0;HORIZONTAL;256;224;60.000000;lightgun;CRT 15kHz;Z80;maincpu Z80 @4 MHz, sub Z80 @3.579545 MHz, sub2 Z80 @4 MHz;Speaker,AY-3-8910A PSG;mono Speaker, ay1 AY-3-8910A PSG @1.789772 MHz, ay2 AY-3-8910A PSG @1.789772 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Gun;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;https://archive.org/details/arcade_greatgun;https://www.youtube.com/watch?v=9V09O3Ut-Dk;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);1983;1983;YES;
