name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets;
aquarush;Aqua Rush (Japan, AQ1/VER.A1);1999;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;namcos12.cpp;Mame 0.77;2003-11-11;Mame 0.195;2018-02-28;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8661R,H8/3002;maincpu CXD8661R @100 MHz, sub H8/3002 @16.9344 MHz;Speaker,Namco C352;lspeaker Speaker, rspeaker Speaker, c352 Namco C352 @25.4016 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Puzzle / Misc.;Puzzle;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=7l1CcTmszUM;-;0;NO;NO;NO;NO;Japanese;80 to 90 (Very Good);-;80 to 90 (Very Good);NO;
astdelux;Asteroids Deluxe (rev 3);1980;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;asteroid.cpp;Mame 0.26;1997-07-14;Mame 0.195;2018-02-28;0;5;3;1;1;VECTOR;0;-;0;0;61.523438;only_buttons;-;M6502,Atari C012294 POKEY;maincpu M6502 @1.512 MHz, pokey Atari C012294 POKEY @1.512 MHz;Speaker,Discrete Sound,Atari C012294 POKEY;mono Speaker, discrete Discrete Sound, pokey Atari C012294 POKEY @1.512 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Field;Shooter;Asteroids;English;Black & White Vectorial;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=8Ycg94kO7XM;-;0;NO;NO;NO;NO;Black & White Vectorial;80 to 90 (Very Good);1980;1980;NO;
brvblade;Brave Blade (World);2000;Eighting / Raizing;YES;coh1002m;NO;-;-;YES;NO;NO;coh1002m;NO;YES;NO;NO;zn.cpp;Mame 0.74u2;2003-10-06;Mame 0.195;2018-02-28;0;3;4;2;1;RASTER;270;VERTICAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8530CQ,M68000;maincpu CXD8530CQ @67.7376 MHz, audiocpu M68000 @12 MHz;Speaker,PlayStation SPU,Yamaha YMF271 OPX;lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, ymf Yamaha YMF271 OPX @16.9344 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=OS4DzVySE4I;-;0;NO;NO;NO;NO;English;80 to 90 (Very Good);-;80 to 90 (Very Good);NO;
calspeed;California Speed (Version 2.1a Apr 17 1998, GUTS 1.25 Apr 17 1998 / MAIN Apr 17 1998);1998;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;YES;YES;seattle.cpp;Mame 0.77;2003-11-11;Mame 0.195;2018-02-28;0;8;4;2;1;RASTER;0;HORIZONTAL;640;480;57.000000;paddle,pedal;CRT 31kHz;R5000 (little),ADSP-2115;maincpu R5000 (little) @150 MHz, dcs:dcs2 ADSP-2115 @16 MHz;CD/DA,Speaker,DMA-driven DAC;pci:09.0:ide:1:cdrom:cdda CD/DA, pci:09.0:ide2:1:cdrom:cdda CD/DA, dcs:lspeaker Speaker, dcs:rspeaker Speaker, dcs:dac1 DMA-driven DAC, dcs:dac2 DMA-driven DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;harddisk,cdrom;Driving / Race (chase view);Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=ITYJXlbzceA;-;0;NO;NO;NO;NO;English;80 to 90 (Very Good);1998;1998;NO;
csprint;Championship Sprint (rev 3);1986;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;atarisy2.cpp;Mame 0.33b4;1998-05-31;Mame 0.195;2018-02-28;0;0;2;2;1;RASTER;0;HORIZONTAL;512;384;60.096154;dial,pedal;CRT 25kHz;T11,M6502,Atari C012294 POKEY;maincpu T11 @10 MHz, audiocpu M6502 @1.789772 MHz, pokey1 Atari C012294 POKEY @1.789772 MHz, pokey2 Atari C012294 POKEY @1.789772 MHz;Speaker,Yamaha YM2151 OPM,Atari C012294 POKEY;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3.579545 MHz, pokey1 Atari C012294 POKEY @1.789772 MHz, pokey2 Atari C012294 POKEY @1.789772 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Driving / Race Track;Driving;Sprint;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;https://archive.org/details/arcade_csprint;https://www.youtube.com/watch?v=pXjJfwlOQTw;-;0;NO;NO;NO;NO;English;80 to 90 (Very Good);1986;1986;NO;
crusnusa;Cruis'n USA (rev L4.1);1994;Midway;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;midvunit.cpp;Mame 0.62;2002-11-12;Mame 0.195;2018-02-28;0;8;4;1;1;RASTER;0;HORIZONTAL;512;400;57.349016;paddle,pedal;CRT 31kHz;TMS32031,ADSP-2105;maincpu TMS32031 @50 MHz, dcs:dcs ADSP-2105 @10 MHz;Speaker,DMA-driven DAC;dcs:mono Speaker, dcs:dac DMA-driven DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Driving / Race (chase view);Driving;Cruis'n USA;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=-dzEtm3x4E4;-;50;NO;NO;NO;NO;English;80 to 90 (Very Good);1994;Sitdown, Upright;NO;
ccastles;Crystal Castles (version 4);1983;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;ccastles.cpp;Mame 0.26;1997-07-14;Mame 0.195;2018-02-28;0;3;2;1;1;RASTER;0;HORIZONTAL;319;255;61.035156;trackball;CRT 15kHz;M6502,Atari C012294 POKEY;maincpu M6502 @1.25 MHz, pokey1 Atari C012294 POKEY @1.25 MHz, pokey2 Atari C012294 POKEY @1.25 MHz;Speaker,Atari C012294 POKEY;mono Speaker, pokey1 Atari C012294 POKEY @1.25 MHz, pokey2 Atari C012294 POKEY @1.25 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Collect;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=tvXKz3d-Oxg;-;0;NO;NO;NO;NO;English;80 to 90 (Very Good);-;Cocktail, Upright;NO;
doapp;Dead Or Alive ++ (Japan);1998;Tecmo;YES;coh1002m;NO;-;-;YES;NO;NO;coh1002m;NO;YES;NO;NO;zn.cpp;Mame 0.74u2;2003-10-06;Mame 0.195;2018-02-28;0;3;4;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;Speaker,PlayStation SPU;lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;-;Fighter / Versus;Fighter;Dead or Alive;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=ZAeEuY26llY;-;0;NO;NO;NO;NO;Japanese;80 to 90 (Very Good);1998;1998;NO;
desertwr;Desert War / Wangan Sensou (ver 1.0);1995;Jaleco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;ms32.cpp;Mame 0.62;2002-11-12;Mame 0.195;2018-02-28;0;5;2;2;1;RASTER;270;VERTICAL;320;224;60.000000;joystick (8-way);CRT 15kHz;V70,Z80;maincpu V70 @20 MHz, audiocpu Z80 @4 MHz;Speaker,Yamaha YMF271 OPX;lspeaker Speaker, rspeaker Speaker, ymf Yamaha YMF271 OPX @16.9344 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;NODUMP;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=-Q9CmpIUOtM;-;0;NO;NO;YES;YES;English;80 to 90 (Very Good);1995;1995;YES;
diehard;Die Hard Arcade (UET 960515 V1.000);1996;Sega;YES;stvbios;NO;-;-;YES;NO;NO;stvbios;NO;YES;NO;NO;stv.cpp;Mame 0.64;2003-01-26;Mame 0.195;2018-02-28;0;4;2;2;1;RASTER;0;HORIZONTAL;352;224;59.764802;joystick (8-way);CRT 15kHz;SH-2,M68000,Sega SCUDSP;maincpu SH-2 @28.636362 MHz, slave SH-2 @28.636362 MHz, audiocpu M68000 @11.2896 MHz, scu:scudsp Sega SCUDSP @14.318181 MHz;Speaker,YMF292-F SCSP;lspeaker Speaker, rspeaker Speaker, scsp YMF292-F SCSP;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / 2.5D;Fighter;Dynamite Deka;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=edaYJ-S6imQ;-;0;NO;NO;NO;NO;English;80 to 90 (Very Good);-;80 to 90 (Very Good);NO;
