name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets;
9ballsht;9-Ball Shootout (set 1);1993;E-Scape EnterMedia (Bundra license);NO;coolpool;YES;coolpool;-;YES;NO;NO;-;NO;YES;NO;NO;coolpool.cpp;Mame 0.74u2;2003-10-06;Mame 0.195;2018-02-28;0;3;2;1;1;RASTER;0;HORIZONTAL;320;240;60.012477;joystick (8-way);CRT 15kHz;TMS34010,TMS32026;maincpu TMS34010 @40 MHz, dsp TMS32026 @40 MHz;Speaker,12-Bit R-2R Twos Complement DAC;speaker Speaker, dac 12-Bit R-2R Twos Complement DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Pool;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=x90D9VimdQQ;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1993;1993;NO;
alpine;Alpine Ski (set 1);1982;Taito Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;taitosj.cpp;Mame 0.30;1998-01-08;Mame 0.195;2018-02-28;0;1;3;1;1;RASTER;270;VERTICAL;256;224;60.000000;joystick (2-way);CRT 15kHz;Z80;maincpu Z80 @4 MHz, audiocpu Z80 @3 MHz;Speaker,AY-3-8910A PSG,8-Bit R-2R DAC,Discrete Sound;speaker Speaker, ay1 AY-3-8910A PSG @1.5 MHz, ay2 AY-3-8910A PSG @1.5 MHz, ay3 AY-3-8910A PSG @1.5 MHz, ay4 AY-3-8910A PSG @1.5 MHz, dac 8-Bit R-2R DAC, dacvol Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Skiing;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=hu-I7iVr1zc;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1982;Cocktail, Upright;NO;
amspdwy;American Speedway (set 1);1987;Enerdyne Technologies Inc.;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;amspdwy.cpp;Mame 0.37b10 (0.46);2000-12-05;Mame 0.195;2018-02-28;0;1;2;2;1;RASTER;0;HORIZONTAL;256;224;60.000000;dial;CRT 15kHz;Z80;maincpu Z80 @3 MHz, audiocpu Z80 @3 MHz;Speaker,Yamaha YM2151 OPM;lspeaker Speaker, rspeaker Speaker, ymsnd Yamaha YM2151 OPM @3 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Driving / Race Track;Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=kpNRZBQIjtQ;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO;
amerdart;AmeriDarts (set 1);1989;Ameri;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;coolpool.cpp;Mame 0.74u2;2003-10-06;Mame 0.195;2018-02-28;0;1;2;1;1;RASTER;0;HORIZONTAL;322;241;60.012477;trackball;CRT 15kHz;TMS34010,TMS32015;maincpu TMS34010 @40 MHz, dsp TMS32015 @20 MHz;Speaker,12-Bit R-2R Twos Complement DAC;speaker Speaker, dac 12-Bit R-2R Twos Complement DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Darts;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;4P alt;-;https://www.youtube.com/watch?v=m_kyIUC87Sk;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO;
arcadecl;Arcade Classics (prototype);1992;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;arcadecl.cpp;Mame 0.36b7;1999-10-17;Mame 0.195;2018-02-28;0;3;2;1;1;RASTER;0;HORIZONTAL;336;240;59.922743;trackball;CRT 15kHz;M68000;maincpu M68000 @14.318181 MHz;Speaker,OKI MSM6295 ADPCM;mono Speaker, oki OKI MSM6295 ADPCM @1.193181 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;MultiGame / Compilation;MultiGame;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=AXZ0X1x0d5A;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1992;1992;NO;
archrivl;Arch Rivals (rev 4.0 6/29/89);1989;Bally Midway;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;mcr68.cpp;Mame 0.36b6;1999-09-29;Mame 0.195;2018-02-28;0;2;2;1;1;RASTER;0;HORIZONTAL;512;480;30.000000;joystick (analog);CRT 31kHz;M68000,MC6809E;maincpu M68000 @7.7238 MHz, cvsd:cpu MC6809E @2 MHz;Speaker,Williams CVSD Sound Board,Yamaha YM2151 OPM,MC1408,HC-55516;speaker Speaker, cvsd Williams CVSD Sound Board, cvsd:ym2151 Yamaha YM2151 OPM @3.579545 MHz, cvsd:dac MC1408, cvsd:cvsd HC-55516;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;NODUMP;-;Sports / Basketball;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;https://archive.org/details/arcade_archrivl;https://www.youtube.com/watch?v=wNNYBHWBD5c;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);YES;
argus;Argus;1986;NMK (Jaleco license);YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;argus.cpp;Mame 0.37b10 (0.46);2000-12-05;Mame 0.195;2018-02-28;0;2;2;1;1;RASTER;270;VERTICAL;256;224;54.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @5 MHz, audiocpu Z80 @5 MHz;Speaker,YM2203 OPN;mono Speaker, ym1 YM2203 OPN @1.5 MHz, ym2 YM2203 OPN @1.5 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=6Zi-DrHt_Pg;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;Cocktail, Upright;YES;
arlingtn;Arlington Horse Racing (v1.21-D);1991;Strata/Incredible Technologies;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;itech8.cpp;Mame 0.37b11 (0.47);2001-01-17;Mame 0.195;2018-02-28;0;4;4;1;1;RASTER;0;HORIZONTAL;400;240;60.000000;joystick (2-way);CRT 15kHz;MC6809;maincpu MC6809 @8 MHz, soundcpu MC6809 @8 MHz;Speaker,YM3812 OPL2,OKI MSM6295 ADPCM;mono Speaker, ymsnd YM3812 OPL2 @4 MHz, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Sports / Horse Racing;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=tmUopMkNMnE;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);1991;1991;NO;
ataxx;Ataxx (set 1);1990;Leland Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;leland.cpp;Mame 0.37b3 (0.39);2000-05-27;Mame 0.195;2018-02-28;0;1;2;1;1;RASTER;0;HORIZONTAL;320;240;60.000000;trackball;CRT 15kHz;Z80,I80186;master Z80 @6 MHz, slave Z80 @6 MHz, audiocpu I80186 @16 MHz;Speaker,AD7524,AD7533,8-Bit Binary Weighted DAC;custom:speaker Speaker, custom:dac1 AD7524, custom:dac2 AD7524, custom:dac3 AD7524, custom:dac4 AD7524, custom:dac9 AD7533, custom:dac1vol 8-Bit Binary Weighted DAC, custom:dac2vol 8-Bit Binary Weighted DAC, custom:dac3vol 8-Bit Binary Weighted DAC, custom:dac4vol 8-Bit Binary Weighted DAC;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Tabletop / Misc.;Tabletop;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=11N_51tEh8A;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO;
avalnche;Avalanche;1978;Atari;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;avalnche.cpp;Mame 0.33b6;1998-06-16;Mame 0.195;2018-02-28;0;1;2;1;1;RASTER;0;HORIZONTAL;256;240;60.000000;paddle;CRT 15kHz;M6502;maincpu M6502 @0.756 MHz;Speaker,Discrete Sound;mono Speaker, discrete Discrete Sound;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Ball & Paddle / Breakout;Ball & Paddle;-;English;Black & White;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=ivjUPkeUhww;-;0;NO;NO;NO;NO;Black & White;50 to 60 (Not Good Enough);197x;197x;NO;
avengrgs;Avengers In Galactic Storm (US/Europe 1.0);1995;Data East Corporation;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;deco_mlc.cpp;Mame 0.74u2;2003-10-06;Mame 0.195;2018-02-28;0;4;4;2;1;RASTER;0;HORIZONTAL;320;240;58.000000;joystick (8-way);CRT 15kHz;SH-2;maincpu SH-2 @21 MHz;Speaker,Yamaha YMZ280B PCMD8;lspeaker Speaker, rspeaker Speaker, ymz Yamaha YMZ280B PCMD8 @14 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=-D9ak3C4btA;-;0;NO;NO;NO;NO;English;50 to 60 (Not Good Enough);-;50 to 60 (Not Good Enough);NO;
