name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets;
airrace;Air Race (prototype);1985;Atari Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;atarisy4.cpp;Mame 0.139u1;2010-08-11;Mame 0.195;2018-02-28;0;6;0;0;1;RASTER;0;HORIZONTAL;512;384;60.006001;double joystick (8-way),joystick (analog);CRT 25kHz;M68000,TMS32010;maincpu M68000 @8 MHz, dsp0 TMS32010 @16 MHz, dsp1 TMS32010 @16 MHz;-;-;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;NODUMP;-;Driving / Plane;Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;-;-;0;NO;NO;NO;NO;English;20 to 30 (Bad);-;20 to 30 (Bad);NO;
alienar;Alien Arena;1985;Duncan Brown;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;williams.cpp;Mame 0.103u4;2006-01-26;Mame 0.195;2018-02-28;0;2;3;1;1;RASTER;0;HORIZONTAL;292;240;60.096154;joystick (8-way);CRT 15kHz;MC6809E,M6808;maincpu MC6809E @1 MHz, soundcpu M6808 @3.579545 MHz;Speaker,MC1408;speaker Speaker, dac MC1408;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Collect;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=UbzGSJ8HZ_E;-;0;NO;NO;NO;NO;English;20 to 30 (Bad);-;20 to 30 (Bad);NO;
armchmp2;Arm Champs II v2.6;1992;Jaleco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;cischeat.cpp;Mame 0.103u2;2006-01-11;Mame 0.195;2018-02-28;0;3;2;2;1;RASTER;270;VERTICAL;256;224;30.000000;dial;CRT 15kHz;M68000;maincpu M68000 @12 MHz;Speaker,OKI MSM6295 ADPCM;lspeaker Speaker, rspeaker Speaker, oki1 OKI MSM6295 ADPCM @2.112 MHz, oki2 OKI MSM6295 ADPCM @2.112 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Sports / Armwrestling;Sports;Arm Champs;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=dH7SHZWFhBI;-;0;NO;NO;NO;NO;English;20 to 30 (Bad);-;20 to 30 (Bad);NO;
astrowar;Astro Wars;1980;Zaccaria / Zelco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;galaxia.cpp;Mame 0.127;2008-08-19;Mame 0.195;2018-02-28;0;1;2;1;1;RASTER;90;VERTICAL;240;240;60.000000;joystick (2-way);CRT 15kHz;S2650;maincpu S2650 @1.789772 MHz;Signetics 2636 PVI,Speaker;s2636_0 Signetics 2636 PVI, mono Speaker;IMPERFECT;GOOD;IMPERFECT;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=Tbe-OjDw-cc;-;0;NO;NO;NO;NO;English;20 to 30 (Bad);-;20 to 30 (Bad);NO;
botss;Battle of the Solar System (rev. 1.1a 7/23/92);1992;Microprose Games Inc.;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;micro3d.cpp;Mame 0.79u2;2004-02-21;Mame 0.195;2018-02-28;0;3;2;2;1;RASTER;0;HORIZONTAL;576;400;60.003840;joystick (analog);CRT 31kHz;M68000,TMS34010,AMC Am29000,I8051;maincpu M68000 @16 MHz, vgb TMS34010 @40 MHz, drmath AMC Am29000 @16 MHz, audiocpu I8051 @11.592 MHz;Speaker,NEC uPD7759,Yamaha YM2151 OPM,Microprose Custom Sound;lspeaker Speaker, rspeaker Speaker, upd7759 NEC uPD7759 @0.64 MHz, ym2151 Yamaha YM2151 OPM @3.579545 MHz, noise_1 Microprose Custom Sound, noise_2 Microprose Custom Sound;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / 3rd Person;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=CRgTGcPOTes;-;0;NO;NO;NO;NO;English;20 to 30 (Bad);1992;1992;NO;
buccanrs;Buccaneers (set 1);1989;Duintronic;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;vigilant.cpp;Mame 0.90;2005-01-04;Mame 0.195;2018-02-28;0;2;2;2;1;RASTER;0;HORIZONTAL;256;256;55.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @5.6888 MHz, soundcpu Z80 @3.72 MHz;Speaker,Irem M72 Audio,YM2203 OPN,8-Bit R-2R DAC;lspeaker Speaker, rspeaker Speaker, m72 Irem M72 Audio, ym1 YM2203 OPN @3.72 MHz, ym2 YM2203 OPN @3.72 MHz, dac 8-Bit R-2R DAC;GOOD;GOOD;GOOD;GOOD;GOOD;PRELIMINARY;GOOD;NODUMP;-;Fighter / 2D;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=NrlEuorXFrA;-;0;NO;NO;NO;NO;English;20 to 30 (Bad);-;Cocktail, Upright;NO;
fantasyu;Fantasy (US);1981;SNK (Rock-Ola license);NO;fantasy;YES;fantasy;fantasy;YES;NO;NO;-;NO;YES;NO;YES;snk6502.cpp;Mame 0.79;2004-01-28;Mame 0.195;2018-02-28;0;0;2;1;1;RASTER;90;VERTICAL;256;224;61.246745;joystick (8-way);CRT 15kHz;M6502;maincpu M6502 @0.705562 MHz;Speaker,SNK6502 Custom Sound,Samples,TI SN76477 CSG,Discrete Sound;mono Speaker, snk6502 SNK6502 Custom Sound, samples Samples, sn76477.1 TI SN76477 CSG, discrete Discrete Sound;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Maze / Fighter;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=97ecoDWLMrs;-;0;NO;NO;NO;NO;English;20 to 30 (Bad);-;Cocktail, Upright;NO;
imolagp;Imola Grand Prix (set 1);1983?;RB Bologna;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;imolagp.cpp;Mame 0.117u2;2007-07-25;Mame 0.195;2018-02-28;0;3;2;1;1;RASTER;90;VERTICAL;208;240;60.000000;paddle;CRT 15kHz;Z80;maincpu Z80 @3 MHz, slave Z80 @4 MHz;Speaker,AY-3-8910A PSG;mono Speaker, aysnd AY-3-8910A PSG @2 MHz;IMPERFECT;GOOD;IMPERFECT;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Driving / Race;Driving;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=Wu5vaiYVaOY;-;0;NO;NO;NO;NO;English;20 to 30 (Bad);-;20 to 30 (Bad);NO;
keroppi;Kero Kero Keroppi's Let's Play Together (USA, Version 2.0);1995;American Sammy;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;seta.cpp;Mame 0.133u5;2009-09-06;Mame 0.195;2018-02-28;0;1;1;2;1;RASTER;0;HORIZONTAL;320;240;60.000000;only_buttons;CRT 15kHz;M68000;maincpu M68000 @7.15909 MHz;Speaker,Seta X1-010;lspeaker Speaker, rspeaker Speaker, x1snd Seta X1-010 @14.31818 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run Jump;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=ci1_iwEoETE;-;0;NO;NO;NO;NO;English;20 to 30 (Bad);-;20 to 30 (Bad);YES;
tgtpanic;Target Panic;1996;Konami;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;tgtpanic.cpp;Mame 0.134u1;2009-09-24;Mame 0.195;2018-02-28;0;1;1;0;1;RASTER;0;HORIZONTAL;192;192;60.000000;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @4 MHz;-;-;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Misc. / Unknown;Misc.;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=iHWEX4n2LDU;-;0;NO;NO;NO;NO;English;20 to 30 (Bad);-;20 to 30 (Bad);NO;
