name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets;
aliencha;Alien Challenge (World);1994;IGS;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;lordgun.cpp;Mame 0.138u2;2010-06-17;Mame 0.195;2018-02-28;0;6;2;1;1;RASTER;0;HORIZONTAL;448;224;60.000000;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @10 MHz, soundcpu Z80 @5 MHz;Speaker,Yamaha YMF278B OPL4,OKI MSM6295 ADPCM;mono Speaker, ymf Yamaha YMF278B OPL4 @26 MHz, oki OKI MSM6295 ADPCM @1 MHz, oki2 OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=7Pnmyu55Jh0;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);YES;
bballoon;BnB Arcade;2003;Eolith;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;ghosteo.cpp;Mame 0.117u1;2007-07-18;Mame 0.195;2018-02-28;0;2;2;2;1;RASTER;0;HORIZONTAL;320;256;60.000000;joystick (8-way);CRT 15kHz;ARM9,I8052;maincpu ARM9 @200 MHz, qs1000:cpu I8052 @24 MHz;Speaker,QS1000;lspeaker Speaker, rspeaker Speaker, qs1000 QS1000 @24 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;BADDUMP;-;Maze / Collect;Maze;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=HScNldVInBQ;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);2003;2003;NO;
bombsa;Bombs Away (prototype);1988;Jaleco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;psychic5.cpp;Mame 0.106u6;2006-06-18;Mame 0.195;2018-02-28;0;2;2;1;1;RASTER;270;VERTICAL;256;224;54.001512;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @6 MHz, audiocpu Z80 @5 MHz;Speaker,YM2203 OPN;mono Speaker, ym1 YM2203 OPN @1.5 MHz, ym2 YM2203 OPN @1.5 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying Vertical;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=MJjKeDsrpc8;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO;
bubbletr;Bubble Trouble (World, Rev B);1992;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;namcos2.cpp;Mame 0.99u2;2005-08-14;Mame 0.195;2018-02-28;0;1;2;2;1;RASTER;180;HORIZONTAL;288;224;60.606061;lightgun;CRT 15kHz;M68000,MC6809E,HD63705;maincpu M68000 @12.288 MHz, slave M68000 @12.288 MHz, audiocpu MC6809E @2.48 MHz, mcu HD63705 @2.48 MHz;Speaker,Namco C140,Yamaha YM2151 OPM;lspeaker Speaker, rspeaker Speaker, c140 Namco C140 @0.21333 MHz, ymsnd Yamaha YM2151 OPM @3.579545 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gun;Shooter;Golly! Ghost!;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=Ips9C2HeXJA;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO;
crusherm;Crusher Makochan (Japan);1999;Takumi;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;cave.cpp;Mame 0.137u1;2010-03-25;Mame 0.195;2018-02-28;0;2;3;1;1;RASTER;0;HORIZONTAL;318;239;57.550645;only_buttons;CRT 15kHz;M68000;maincpu M68000 @16 MHz;Speaker,Yamaha YMZ280B PCMD8;mono Speaker, ymz Yamaha YMZ280B PCMD8 @16.9344 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;-;Japanese;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=sH71B4Keb7E;-;0;NO;NO;NO;NO;Japanese;40 to 50 (Decent);-;40 to 50 (Decent);NO;
galaxia;Galaxia (set 1);1979;Zaccaria / Zelco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;galaxia.cpp;Mame 0.103u4;2006-01-26;Mame 0.195;2018-02-28;0;1;2;1;1;RASTER;90;VERTICAL;240;240;60.000000;joystick (2-way);CRT 15kHz;S2650;maincpu S2650 @1.789772 MHz;Signetics 2636 PVI,Speaker;s2636_0 Signetics 2636 PVI, s2636_1 Signetics 2636 PVI, s2636_2 Signetics 2636 PVI, mono Speaker;IMPERFECT;GOOD;IMPERFECT;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Shooter / Gallery;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=Srs6_QfKxbg;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO;
hyperbbc;Hyper Bishi Bashi Champ (GQ876 VER. EAA);1998;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;NO;NO;ksys573.cpp;Mame 0.132u3;2009-07-02;Mame 0.195;2018-02-28;0;3;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;only_buttons;CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;Multiplay / Mini-Games;Multiplay;Bishi Bashi;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;3P sim;-;https://www.youtube.com/watch?v=Cwq1iNrCBZE;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO;
maletmad;Mallet Madness v2.1;1999;Hanaho Games;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;tickee.cpp;Mame 0.139u4;2010-10-15;Mame 0.195;2018-02-28;0;1;2;1;1;RASTER;0;HORIZONTAL;320;200;69.202045;lightgun;CRT 15kHz;TMS34010;maincpu TMS34010 @50 MHz;Speaker,OKI MSM6295 ADPCM;mono Speaker, oki OKI MSM6295 ADPCM @1 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Gun;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=Ld16ewWXRG0;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO;
moonwarp;Moon War (prototype on Frenzy hardware);1981;Stern Electronics;YES;-;NO;-;berzerk;YES;NO;NO;-;NO;YES;NO;YES;berzerk.cpp;Mame 0.111u1;2006-12-27;Mame 0.195;2018-02-28;0;4;3;1;1;RASTER;0;HORIZONTAL;256;224;59.637405;dial;CRT 15kHz;Z80;maincpu Z80 @2.5 MHz;Speaker,SSi TSI S14001A,Exidy SFX;mono Speaker, speech SSi TSI S14001A @0.19531 MHz, exidy Exidy SFX;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Shooter / Flying;Shooter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=TyDLo0U25wc;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;Cocktail, Upright;NO;
pengadvb;Penguin Adventure (bootleg of MSX version);1988;bootleg (Screen) / Konami;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;pengadvb.cpp;Mame 0.136u2;2010-01-28;Mame 0.195;2018-02-28;0;2;1;1;1;RASTER;0;HORIZONTAL;280;216;59.922738;joystick (8-way);CRT 15kHz;Z80;maincpu Z80 @3.579545 MHz;Speaker,AY-3-8910A PSG;mono Speaker, aysnd AY-3-8910A PSG @1.789772 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;-;Platform / Run, Jump & Scrolling;Platform;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=dh9zFGjdpgI;-;0;NO;NO;NO;NO;English;40 to 50 (Decent);-;40 to 50 (Decent);NO;
