name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sasampleof;is_runnable;is_device;is_bios;biosof;is_mechanical;is_arcade;use_chds;savestate;source_file;first_emulator;first_emulator_date;last_emulator;last_emulator_date;players;buttons;coins;sound_channels;screens;display_type;display_rotate;screen_orientation;display_width;display_height;display_refresh;input_controls;monitor_type;chips_cpu;chips_cpu_details;chips_audio;chips_audio_details;driver_status;driver_emulation;driver_color;driver_sound;driver_graphic;driver_cocktail;driver_protection;dump_status;device_types;category;genre;serie;language;colors;has_device_refs;has_roms;has_disks;has_dip_switches;has_bios_sets;has_configs;has_ports;has_devices;has_slots;has_adjusters;has_soft_lists;has_ram_opts;has_cheats;nplayers;url_playonline;url_shortplays;url_shortplay_ms;game_rate;mature;on_top_score;on_bacheca_record;on_arcaworld;lang2;ranking;bestgame;alltime;cabinets;
ghostlop;Ghostlop (prototype);1996;Data East Corporation;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo.cpp;Mame 0.81u4;2004-04-08;Mame 0.195;2018-02-28;0;4;4;2;1;RASTER;0;HORIZONTAL;320;224;59.185606;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;memcard,cartridge;Puzzle / Toss;Puzzle;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=SUnNsGPFTd0;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);-;Normal, VS Mode;YES;
gticlub;GTI Club (ver EAA);1996;Konami;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;gticlub.cpp;Mame 0.86;2004-08-22;Mame 0.195;2018-02-28;0;4;2;2;1;RASTER;0;HORIZONTAL;512;384;60.000000;paddle,pedal;CRT 25kHz;PowerPC 403GA,M68000,ADSP21062;maincpu PowerPC 403GA @32 MHz, audiocpu M68000 @16 MHz, dsp ADSP21062 @36 MHz;Speaker,Ricoh RF5C400;lspeaker Speaker, rspeaker Speaker, rfsnd Ricoh RF5C400 @16.9344 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Driving / Race (chase view);Driving;GTI Club;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=thYMdmVM2z0;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);1996;1996;NO;
konam80s;Konami 80's AC Special (GC826 VER. EAA);1998;Konami;YES;sys573;NO;-;-;YES;NO;NO;sys573;NO;YES;YES;NO;ksys573.cpp;Mame 0.109u4;2006-10-26;Mame 0.195;2018-02-28;0;6;2;2;1;RASTER;90;VERTICAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8530CQ;maincpu CXD8530CQ @67.7376 MHz;CD/DA,Speaker,PlayStation SPU;ata:0:cr589:cdda CD/DA, lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;cdrom;MultiGame / Compilation;MultiGame;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P alt;-;https://www.youtube.com/watch?v=XmpSHIpDocU;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);1998;1998;NO;
lbgrande;Libero Grande (World, LG2/VER.A);1997;Namco;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;NO;namcos12.cpp;Mame 0.94u4;2005-03-18;Mame 0.195;2018-02-28;0;6;2;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8661R,H8/3002;maincpu CXD8661R @100 MHz, sub H8/3002 @16.9344 MHz;Speaker,Namco C352;lspeaker Speaker, rspeaker Speaker, c352 Namco C352 @25.4016 MHz;IMPERFECT;GOOD;GOOD;GOOD;IMPERFECT;UNKNOWN;GOOD;GOOD;-;Sports / Soccer;Sports;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;1P;-;https://www.youtube.com/watch?v=-jKE7jsyz5k;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);1997;1997;NO;
mgcldtex;Magical Date EX / Magical Date - sotsugyou kokuhaku daisakusen (Ver 2.01J);1997;Taito;YES;coh1000t;NO;-;-;YES;NO;NO;coh1000t;NO;YES;NO;NO;zn.cpp;Mame 0.82u3;2004-05-27;Mame 0.195;2018-02-28;0;3;4;2;1;RASTER;0;HORIZONTAL;640;480;60.000000;joystick (8-way);CRT 31kHz;CXD8530CQ,Z80;maincpu CXD8530CQ @67.7376 MHz, audiocpu Z80 @4 MHz;Speaker,PlayStation SPU,YM2610B OPNB;lspeaker Speaker, rspeaker Speaker, spu PlayStation SPU @33.8688 MHz, ymsnd YM2610B OPNB @8 MHz;IMPERFECT;GOOD;GOOD;IMPERFECT;IMPERFECT;UNKNOWN;GOOD;NODUMP;-;Multiplay / Mini-Games;Multiplay;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=HNl3A9K2mnQ;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);-;90 to 100 (Best Games);NO;
martmast;Martial Masters (ver. 104, 102, 102US);2001;IGS;YES;pgm;NO;-;-;YES;NO;NO;pgm;NO;YES;NO;YES;pgm.cpp;Mame 0.103;2005-12-30;Mame 0.195;2018-02-28;0;4;4;1;1;RASTER;0;HORIZONTAL;448;224;60.000000;joystick (8-way);CRT 15kHz;M68000,Z80,ARM7 (little);maincpu M68000 @20 MHz, soundcpu Z80 @8.4672 MHz, prot ARM7 (little) @20 MHz;Speaker,ICS2115;mono Speaker, ics ICS2115;IMPERFECT;GOOD;GOOD;IMPERFECT;GOOD;UNKNOWN;GOOD;GOOD;-;Fighter / Versus;Fighter;-;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=VrcycAISAko;-;0;NO;NO;NO;NO;English;90 to 100 (Best Games);-;90 to 100 (Best Games);NO;
matrim;Matrimelee / Shin Gouketsuji Ichizoku Toukon (NGM-2660 ~ NGH-2660);2002;Noise Factory / Atlus;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo.cpp;Mame 0.92;2005-02-13;Mame 0.195;2018-02-28;0;4;4;2;1;RASTER;0;HORIZONTAL;320;224;59.185606;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;memcard,cartridge;Fighter / Versus;Fighter;Power Instinct;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=jLK7lb75AFk;-;60;NO;NO;NO;YES;English;90 to 100 (Best Games);-;Normal, VS Mode;YES;
mslug4;Metal Slug 4 (NGM-2630);2002;Mega / Playmore;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo.cpp;Mame 0.90u4;2005-01-23;Mame 0.195;2018-02-28;0;4;4;2;1;RASTER;0;HORIZONTAL;320;224;59.185606;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;memcard,cartridge;Platform / Shooter Scrolling;Platform;Metal Slug;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=BZFqZ-aZ3tQ;-;85;NO;NO;NO;YES;English;90 to 100 (Best Games);2002;Normal, VS Mode;YES;
ms5pcb;Metal Slug 5 (JAMMA PCB);2003;SNK Playmore;YES;-;NO;-;-;YES;NO;NO;-;NO;YES;NO;YES;neopcb.cpp;Mame 0.105u4;2006-05-03;Mame 0.195;2018-02-28;0;4;4;2;1;RASTER;0;HORIZONTAL;320;224;59.185606;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;BADDUMP;memcard;Platform / Shooter Scrolling;Platform;Metal Slug;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=ZpEHqbCdYcM;-;80;NO;NO;NO;NO;English;90 to 100 (Best Games);-;Normal, VS Mode;YES;
mslug5;Metal Slug 5 (NGM-2680);2003;SNK Playmore;YES;neogeo;NO;-;-;YES;NO;NO;neogeo;NO;YES;NO;YES;neogeo.cpp;Mame 0.103u2;2006-01-11;Mame 0.195;2018-02-28;0;4;4;2;1;RASTER;0;HORIZONTAL;320;224;59.185606;joystick (8-way);CRT 15kHz;M68000,Z80;maincpu M68000 @12 MHz, audiocpu Z80 @4 MHz;Speaker,YM2610 OPNB;lspeaker Speaker, rspeaker Speaker, ymsnd YM2610 OPNB @8 MHz;GOOD;GOOD;GOOD;GOOD;GOOD;UNKNOWN;GOOD;GOOD;memcard,cartridge;Platform / Shooter Scrolling;Platform;Metal Slug;English;-;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;NO;2P sim;-;https://www.youtube.com/watch?v=OOH55ypzCyA;-;100;NO;NO;NO;YES;English;90 to 100 (Best Games);-;Normal, VS Mode;YES;
